station_id,state,t_s
S17,working,17504.8628592071
S16,working,17499.212157997576
S13,working,17499.093088679838
S12,working,17503.226974598347
S11,working,17502.949857930325
S09,working,17502.28341792754
S08,working,17501.663842003305
S07,working,17500.823369680234
S06,working,17501.31386333422
S05,working,17499.987751330107
S04,working,17501.875207670804
S03,working,17500.11313225531
S02,working,17501.134132987176
S01,working,17502.59701762589
S17,blocked,17545.8628592071
S16,blocked,17549.212157997576
S08,blocked,17552.663842003305
S01,blocked,17553.59701762589
S18,blocked,17551.715957840854
S03,blocked,17552.11313225531
S02,blocked,17555.134132987176
S09,blocked,17557.28341792754
S19,blocked,17560.60939972493
S07,blocked,17558.823369680234
S04,blocked,17559.875207670804
S12,blocked,17562.226974598347
S11,blocked,17562.949857930325
S05,blocked,17559.987751330107
S13,blocked,17561.093088679838
S06,blocked,17563.31386333422
S19,working,17589.60939972493
S18,working,17584.715957840854
S17,working,17589.8628592071
S16,working,17584.212157997576
S13,working,17584.093088679838
S12,working,17588.226974598347
S11,working,17587.949857930325
S09,working,17587.28341792754
S08,working,17586.663842003305
S07,working,17585.823369680234
S06,working,17586.31386333422
S05,working,17584.987751330107
S04,working,17586.875207670804
S03,working,17585.11313225531
S02,working,17586.134132987176
S01,working,17587.59701762589
S17,blocked,17627.8628592071
S16,blocked,17630.212157997576
S11,blocked,17635.949857930325
S05,blocked,17633.987751330107
S13,blocked,17634.093088679838
S07,blocked,17636.823369680234
S19,blocked,17644.60939972493
S06,blocked,17641.31386333422
S01,blocked,17645.59701762589
S18,blocked,17643.715957840854
S09,blocked,17646.28341792754
S12,blocked,17648.226974598347
S03,blocked,17645.11313225531
S02,blocked,17646.134132987176
S08,blocked,17647.663842003305
S04,blocked,17647.875207670804
S19,working,17673.60939972493
S18,working,17668.715957840854
S17,working,17673.8628592071
S16,working,17668.212157997576
S13,working,17668.093088679838
S12,working,17672.226974598347
S11,working,17671.949857930325
S09,working,17671.28341792754
S08,working,17670.663842003305
S07,working,17669.823369680234
S06,working,17670.31386333422
S05,working,17668.987751330107
S04,working,17670.875207670804
S03,working,17669.11313225531
S02,working,17670.134132987176
S01,working,17671.59701762589
S17,blocked,17719.8628592071
S11,blocked,17719.949857930325
S03,blocked,17722.11313225531
S02,blocked,17725.134132987176
S16,blocked,17724.212157997576
S06,blocked,17726.31386333422
S05,blocked,17725.987751330107
S01,blocked,17728.59701762589
S19,blocked,17732.60939972493
S18,blocked,17727.715957840854
S12,blocked,17731.226974598347
S09,blocked,17731.28341792754
S08,blocked,17730.663842003305
S13,blocked,17729.093088679838
S04,blocked,17732.875207670804
S07,blocked,17733.823369680234
S19,working,17752.60939972493
S18,working,17747.715957840854
S17,working,17752.8628592071
S16,working,17747.212157997576
S13,working,17747.093088679838
S12,working,17751.226974598347
S11,working,17750.949857930325
S09,working,17750.28341792754
S08,working,17749.663842003305
S07,working,17748.823369680234
S06,working,17749.31386333422
S05,working,17747.987751330107
S04,working,17749.875207670804
S03,working,17748.11313225531
S02,working,17749.134132987176
S01,working,17750.59701762589
S09,blocked,17797.28341792754
S17,blocked,17800.8628592071
S19,blocked,17802.60939972493
S13,blocked,17797.093088679838
S07,blocked,17798.823369680234
S03,blocked,17799.11313225531
S18,blocked,17799.715957840854
S02,blocked,17802.134132987176
S08,blocked,17803.663842003305
S16,blocked,17802.212157997576
S11,blocked,17805.949857930325
S06,blocked,17807.31386333422
S04,blocked,17807.875207670804
S12,blocked,17811.226974598347
S01,blocked,17811.59701762589
S05,blocked,17810.987751330107
S19,working,17844.60939972493
S18,working,17839.715957840854
S17,working,17844.8628592071
S16,working,17839.212157997576
S13,working,17839.093088679838
S12,working,17843.226974598347
S11,working,17842.949857930325
S09,working,17842.28341792754
S08,working,17841.663842003305
S07,working,17840.823369680234
S06,working,17841.31386333422
S05,working,17839.987751330107
S04,working,17841.875207670804
S03,working,17840.11313225531
S02,working,17841.134132987176
S01,working,17842.59701762589
S19,blocked,17891.60939972493
S17,blocked,17892.8628592071
S07,blocked,17889.823369680234
S18,blocked,17890.715957840854
S08,blocked,17892.663842003305
S09,blocked,17894.28341792754
S03,blocked,17892.11313225531
S12,blocked,17896.226974598347
S06,blocked,17895.31386333422
S13,blocked,17894.093088679838
S11,blocked,17897.949857930325
S02,blocked,17898.134132987176
S16,blocked,17899.212157997576
S01,blocked,17902.59701762589
S05,blocked,17900.987751330107
S04,blocked,17905.875207670804
S19,working,17943.60939972493
S18,working,17938.715957840854
S17,working,17943.8628592071
S16,working,17938.212157997576
S13,working,17938.093088679838
S12,working,17942.226974598347
S11,working,17941.949857930325
S09,working,17941.28341792754
S08,working,17940.663842003305
S07,working,17939.823369680234
S06,working,17940.31386333422
S05,working,17938.987751330107
S04,working,17940.875207670804
S03,working,17939.11313225531
S02,working,17940.134132987176
S01,working,17941.59701762589
S17,blocked,17984.8628592071
S04,blocked,17988.875207670804
S01,blocked,17990.59701762589
S08,blocked,17990.663842003305
S05,blocked,17989.987751330107
S18,blocked,17990.715957840854
S16,blocked,17991.212157997576
S06,blocked,17993.31386333422
S12,blocked,17997.226974598347
S09,blocked,17996.28341792754
S11,blocked,17997.949857930325
S19,blocked,18000.60939972493
S13,blocked,17995.093088679838
S03,blocked,17997.11313225531
S02,blocked,17998.134132987176
S07,blocked,18002.823369680234
S19,working,18019.60939972493
S18,working,18014.715957840854
S17,working,18019.8628592071
S16,working,18014.212157997576
S19,blocked,18068.60939972493
S18,blocked,18063.715957840854
S17,blocked,18071.8628592071
S16,blocked,18068.212157997576
S19,working,18101.60939972493
S18,working,18096.715957840854
S17,working,18101.8628592071
S16,working,18096.212157997576
S17,blocked,18152.8628592071
S18,blocked,18151.715957840854
S19,blocked,18159.60939972493
S16,blocked,18157.212157997576
S19,working,18189.60939972493
S18,working,18184.715957840854
S17,working,18189.8628592071
S16,working,18184.212157997576
S17,blocked,18232.8628592071
S16,blocked,18235.212157997576
S18,blocked,18238.715957840854
S19,blocked,18254.60939972493
S19,working,18273.60939972493
S18,working,18268.715957840854
S17,working,18273.8628592071
S16,working,18268.212157997576
S19,blocked,18324.60939972493
S18,blocked,18323.715957840854
S17,blocked,18335.8628592071
S16,blocked,18332.212157997576
S19,working,18370.60939972493
S18,working,18365.715957840854
S17,working,18370.8628592071
S16,working,18365.212157997576
S18,blocked,18419.715957840854
S17,blocked,18427.8628592071
S16,blocked,18433.212157997576
S19,blocked,18440.60939972493
S19,working,18455.60939972493
S18,working,18450.715957840854
S17,working,18455.8628592071
S16,starved,18450.212157997576
S19,blocked,18509.60939972493
S18,blocked,18507.715957840854
S17,blocked,18514.8628592071
S13,working,18537.093088679838
S12,working,18541.226974598347
S11,working,18540.949857930325
S09,working,18540.28341792754
S08,working,18539.663842003305
S07,working,18538.823369680234
S06,working,18539.31386333422
S05,working,18537.987751330107
S04,working,18539.875207670804
S03,working,18538.11313225531
S02,working,18539.134132987176
S01,working,18540.59701762589
S19,working,18561.60939972493
S18,working,18556.715957840854
S17,working,18561.8628592071
S01,blocked,18582.59701762589
S11,blocked,18587.949857930325
S09,blocked,18589.28341792754
S07,blocked,18588.823369680234
S03,blocked,18589.11313225531
S13,blocked,18591.093088679838
S12,blocked,18596.226974598347
S08,blocked,18595.663842003305
S06,blocked,18596.31386333422
S13,working,18596.093088679838
S12,working,18600.226974598347
S11,working,18599.949857930325
S09,working,18599.28341792754
S08,working,18598.663842003305
S07,working,18597.823369680234
S06,working,18598.31386333422
S03,working,18599.11313225531
S01,working,18606.59701762589
S19,blocked,18612.60939972493
S18,blocked,18609.715957840854
S16,working,18611.212157997576
S17,blocked,18620.8628592071
S06,blocked,18643.31386333422
S02,blocked,18652.134132987176
S12,blocked,18655.226974598347
S11,blocked,18655.949857930325
S03,blocked,18653.11313225531
S09,blocked,18659.28341792754
S01,blocked,18660.59701762589
S19,working,18666.60939972493
S18,working,18661.715957840854
S17,working,18666.8628592071
S05,blocked,18661.987751330107
S16,starved,18662.212157997576
S12,working,18667.226974598347
S11,working,18666.949857930325
S09,working,18666.28341792754
S07,blocked,18667.823369680234
S16,working,18668.212157997576
S07,working,18671.823369680234
S06,working,18672.31386333422
S05,working,18670.987751330107
S17,blocked,18705.8628592071
S18,blocked,18711.715957840854
S11,blocked,18715.949857930325
S09,blocked,18717.28341792754
S16,starved,18717.212157997576
S06,blocked,18720.31386333422
S05,blocked,18718.987751330107
S08,blocked,18721.663842003305
S12,blocked,18724.226974598347
S16,working,18723.212157997576
S07,blocked,18726.823369680234
S19,blocked,18731.60939972493
S12,working,18740.226974598347
S11,working,18739.949857930325
S09,working,18739.28341792754
S08,working,18738.663842003305
S07,working,18737.823369680234
S06,working,18738.31386333422
S05,working,18736.987751330107
S03,working,18747.11313225531
S02,working,18748.134132987176
S01,working,18749.59701762589
S19,working,18755.60939972493
S18,working,18750.715957840854
S17,working,18755.8628592071
S16,starved,18784.212157997576
S06,blocked,18788.31386333422
S08,blocked,18790.663842003305
S07,blocked,18790.823369680234
S16,working,18792.212157997576
S01,blocked,18796.59701762589
S03,blocked,18796.11313225531
S12,blocked,18800.226974598347
S09,blocked,18800.28341792754
S17,blocked,18805.8628592071
S12,working,18804.226974598347
S09,working,18805.28341792754
S08,working,18804.663842003305
S07,working,18803.823369680234
S06,working,18804.31386333422
S18,blocked,18806.715957840854
S02,blocked,18809.134132987176
S19,blocked,18817.60939972493
S03,working,18813.11313225531
S02,working,18814.134132987176
S01,working,18815.59701762589
S19,working,18850.60939972493
S18,working,18845.715957840854
S17,working,18850.8628592071
S16,starved,18846.212157997576
S11,blocked,18851.949857930325
S09,blocked,18852.28341792754
S13,blocked,18850.093088679838
S05,blocked,18856.987751330107
S07,blocked,18858.823369680234
S06,blocked,18862.31386333422
S13,working,18861.093088679838
S11,working,18864.949857930325
S09,working,18864.28341792754
S03,blocked,18864.11313225531
S02,blocked,18868.134132987176
S16,working,18868.212157997576
S07,working,18869.823369680234
S06,working,18870.31386333422
S05,working,18868.987751330107
S03,working,18873.11313225531
S02,working,18874.134132987176
S01,starved,18881.59701762589
S17,blocked,18897.8628592071
S19,blocked,18903.60939972493
S18,blocked,18899.715957840854
S11,blocked,18910.949857930325
S04,down,18913.875207670804
S12,blocked,18920.226974598347
S09,blocked,18920.28341792754
S07,blocked,18918.823369680234
S12,working,18924.226974598347
S11,working,18923.949857930325
S09,working,18923.28341792754
S07,working,18921.823369680234
S03,blocked,18922.11313225531
S16,blocked,18923.212157997576
S02,blocked,18930.134132987176
S19,working,18934.60939972493
S18,working,18929.715957840854
S17,working,18934.8628592071
S16,working,18929.212157997576
S09,blocked,18968.28341792754
S13,blocked,18971.093088679838
S06,blocked,18975.31386333422
S05,blocked,18973.987751330107
S12,blocked,18978.226974598347
S07,blocked,18976.823369680234
S13,working,18976.093088679838
S12,working,18980.226974598347
S08,blocked,18980.663842003305
S19,blocked,18984.60939972493
S18,blocked,18981.715957840854
S17,blocked,18988.8628592071
S09,working,18989.28341792754
S08,working,18988.663842003305
S07,working,18987.823369680234
S06,working,18988.31386333422
S05,working,18986.987751330107
S01,working,19003.59701762589
S16,blocked,19005.212157997576
S19,working,19021.60939972493
S18,working,19016.715957840854
S17,working,19021.8628592071
S16,working,19016.212157997576
S13,blocked,19026.093088679838
S12,blocked,19035.226974598347
S11,blocked,19037.949857930325
S13,working,19037.093088679838
S12,working,19041.226974598347
S11,working,19040.949857930325
S06,blocked,19040.31386333422
S05,blocked,19043.987751330107
S07,blocked,19049.823369680234
S07,working,19050.823369680234
S06,working,19051.31386333422
S05,starved,19049.987751330107
S01,blocked,19061.59701762589
S17,blocked,19066.8628592071
S16,blocked,19065.212157997576
S18,blocked,19069.715957840854
S19,blocked,19075.60939972493
S11,blocked,19086.949857930325
S13,blocked,19087.093088679838
S13,working,19090.093088679838
S09,blocked,19098.28341792754
S19,working,19102.60939972493
S18,working,19097.715957840854
S17,working,19102.8628592071
S16,working,19097.212157997576
S11,working,19101.949857930325
S06,blocked,19105.31386333422
S09,working,19109.28341792754
S07,blocked,19108.823369680234
S07,working,19112.823369680234
S06,working,19113.31386333422
S11,blocked,19143.949857930325
S17,blocked,19149.8628592071
S18,blocked,19145.715957840854
S19,blocked,19153.60939972493
S16,blocked,19152.212157997576
S11,working,19158.949857930325
S09,blocked,19163.28341792754
S07,blocked,19162.823369680234
S06,blocked,19165.31386333422
S08,blocked,19172.663842003305
S09,working,19174.28341792754
S08,working,19173.663842003305
S07,working,19172.823369680234
S06,working,19173.31386333422
S19,working,19184.60939972493
S18,working,19179.715957840854
S17,working,19184.8628592071
S16,working,19179.212157997576
S11,blocked,19198.949857930325
S12,blocked,19210.226974598347
S13,blocked,19212.093088679838
S09,blocked,19221.28341792754
S07,blocked,19224.823369680234
S13,working,19225.093088679838
S12,working,19229.226974598347
S11,working,19228.949857930325
S09,working,19228.28341792754
S06,blocked,19228.31386333422
S07,working,19228.823369680234
S06,working,19229.31386333422
S18,blocked,19228.715957840854
S16,blocked,19232.212157997576
S19,blocked,19247.60939972493
S17,blocked,19249.8628592071
S19,working,19255.60939972493
S18,working,19250.715957840854
S17,working,19255.8628592071
S16,working,19250.212157997576
S11,blocked,19270.949857930325
S06,blocked,19278.31386333422
S13,blocked,19278.093088679838
S09,blocked,19283.28341792754
S07,blocked,19281.823369680234
S13,working,19282.093088679838
S08,blocked,19286.663842003305
S11,working,19293.949857930325
S09,working,19293.28341792754
S08,working,19292.663842003305
S07,working,19291.823369680234
S06,starved,19292.31386333422
S19,blocked,19299.60939972493
S17,blocked,19305.8628592071
S16,blocked,19300.212157997576
S18,blocked,19302.715957840854
S19,working,19343.60939972493
S18,working,19338.715957840854
S17,working,19343.8628592071
S16,working,19338.212157997576
S13,blocked,19338.093088679838
S12,blocked,19348.226974598347
S13,working,19345.093088679838
S12,working,19349.226974598347
S08,blocked,19349.663842003305
S07,blocked,19349.823369680234
S08,working,19354.663842003305
S07,working,19353.823369680234
S17,blocked,19389.8628592071
S04,working,19388.875207670804
S16,blocked,19387.212157997576
S18,blocked,19396.715957840854
S13,blocked,19396.093088679838
S03,working,19400.11313225531
S02,working,19401.134132987176
S01,working,19402.59701762589
S19,blocked,19405.60939972493
S05,working,19402.987751330107
S08,blocked,19406.663842003305
S07,blocked,19405.823369680234
S09,blocked,19409.28341792754
S13,working,19408.093088679838
S19,working,19444.60939972493
S18,working,19439.715957840854
S17,working,19444.8628592071
S16,working,19439.212157997576
S03,blocked,19449.11313225531
S01,blocked,19452.59701762589
S02,blocked,19460.134132987176
S03,working,19461.11313225531
S02,working,19462.134132987176
S01,working,19463.59701762589
S09,working,19466.28341792754
S08,working,19465.663842003305
S07,working,19464.823369680234
S12,blocked,19472.226974598347
S12,working,19473.226974598347
S06,working,19472.31386333422
S17,blocked,19497.8628592071
S18,blocked,19493.715957840854
S16,blocked,19505.212157997576
S19,blocked,19512.60939972493
S03,blocked,19512.11313225531
S19,working,19517.60939972493
S18,working,19512.715957840854
S17,working,19517.8628592071
S16,working,19512.212157997576
S09,blocked,19517.28341792754
S09,working,19520.28341792754
S02,blocked,19519.134132987176
S03,working,19521.11313225531
S02,working,19522.134132987176
S07,blocked,19522.823369680234
S05,starved,19521.987751330107
S05,working,19522.987751330107
S06,starved,19525.31386333422
S06,working,19528.31386333422
S07,working,19532.823369680234
S17,blocked,19557.8628592071
S19,blocked,19566.60939972493
S09,blocked,19568.28341792754
S18,blocked,19567.715957840854
S09,working,19574.28341792754
S03,blocked,19572.11313225531
S16,blocked,19574.212157997576
S13,blocked,19575.093088679838
S03,working,19576.11313225531
S06,starved,19585.31386333422
S13,working,19584.093088679838
S06,working,19590.31386333422
S19,working,19605.60939972493
S18,working,19600.715957840854
S17,working,19605.8628592071
S16,working,19600.212157997576
S03,blocked,19628.11313225531
S01,blocked,19638.59701762589
S03,working,19639.11313225531
S01,working,19641.59701762589
S13,blocked,19639.093088679838
S05,starved,19639.987751330107
S05,working,19641.987751330107
S06,starved,19644.31386333422
S06,working,19646.31386333422
S12,blocked,19649.226974598347
S13,working,19646.093088679838
S12,working,19650.226974598347
S18,blocked,19650.715957840854
S16,blocked,19651.212157997576
S19,blocked,19661.60939972493
S17,blocked,19661.8628592071
S09,blocked,19679.28341792754
S09,working,19683.28341792754
S02,blocked,19692.134132987176
S19,working,19696.60939972493
S18,working,19691.715957840854
S17,working,19696.8628592071
S16,working,19691.212157997576
S03,blocked,19692.11313225531
S06,starved,19697.31386333422
S05,starved,19697.987751330107
S03,working,19698.11313225531
S02,working,19699.134132987176
S05,working,19700.987751330107
S12,blocked,19706.226974598347
S06,working,19704.31386333422
S13,blocked,19703.093088679838
S13,working,19710.093088679838
S12,working,19714.226974598347
S17,blocked,19740.8628592071
S18,blocked,19743.715957840854
S06,starved,19748.31386333422
S19,blocked,19753.60939972493
S03,blocked,19749.11313225531
S16,blocked,19750.212157997576
S05,starved,19752.987751330107
S01,blocked,19757.59701762589
S06,working,19759.31386333422
S03,working,19762.11313225531
S01,working,19764.59701762589
S05,working,19764.987751330107
S13,blocked,19767.093088679838
S12,blocked,19777.226974598347
S19,working,19788.60939972493
S18,working,19783.715957840854
S17,working,19788.8628592071
S16,working,19783.212157997576
S13,working,19783.093088679838
S12,working,19787.226974598347
S09,blocked,19786.28341792754
S09,working,19792.28341792754
S01,blocked,19814.59701762589
S03,blocked,19816.11313225531
S06,starved,19820.31386333422
S02,blocked,19822.134132987176
S05,starved,19823.987751330107
S11,blocked,19827.949857930325
S17,blocked,19833.8628592071
S06,working,19830.31386333422
S03,working,19830.11313225531
S02,working,19831.134132987176
S01,working,19832.59701762589
S05,working,19832.987751330107
S16,blocked,19834.212157997576
S13,blocked,19834.093088679838
S18,blocked,19837.715957840854
S12,blocked,19843.226974598347
S19,blocked,19850.60939972493
S09,blocked,19851.28341792754
S19,working,19870.60939972493
S18,working,19865.715957840854
S17,working,19870.8628592071
S16,working,19865.212157997576
S13,working,19865.093088679838
S12,working,19869.226974598347
S11,working,19868.949857930325
S09,working,19868.28341792754
S06,starved,19877.31386333422
S02,blocked,19880.134132987176
S01,blocked,19883.59701762589
S03,blocked,19882.11313225531
S05,starved,19884.987751330107
S06,working,19892.31386333422
S03,working,19891.11313225531
S02,working,19892.134132987176
S01,working,19893.59701762589
S05,working,19893.987751330107
S17,blocked,19909.8628592071
S11,blocked,19916.949857930325
S18,blocked,19917.715957840854
S09,blocked,19924.28341792754
S19,blocked,19928.60939972493
S16,blocked,19923.212157997576
S13,blocked,19923.093088679838
S12,blocked,19932.226974598347
S08,blocked,19938.663842003305
S06,starved,19939.31386333422
S05,starved,19939.987751330107
S07,blocked,19942.823369680234
S06,working,19945.31386333422
S03,blocked,19945.11313225531
S03,working,19947.11313225531
S01,blocked,19949.59701762589
S05,working,19949.987751330107
S01,working,19953.59701762589
S19,working,19984.60939972493
S18,working,19979.715957840854
S17,working,19984.8628592071
S16,working,19979.212157997576
S13,working,19979.093088679838
S12,working,19983.226974598347
S11,working,19982.949857930325
S09,working,19982.28341792754
S08,working,19981.663842003305
S07,working,19980.823369680234
S03,blocked,19995.11313225531
S02,blocked,20003.134132987176
S01,blocked,20004.59701762589
S03,working,20003.11313225531
S02,working,20004.134132987176
S01,working,20005.59701762589
S05,starved,20003.987751330107
S06,starved,20007.31386333422
S05,working,20005.987751330107
S06,working,20010.31386333422
S07,blocked,20021.823369680234
S11,blocked,20024.949857930325
S16,blocked,20028.212157997576
S18,blocked,20029.715957840854
S19,blocked,20035.60939972493
S17,blocked,20037.8628592071
S13,blocked,20034.093088679838
S09,blocked,20041.28341792754
S12,blocked,20048.226974598347
S08,blocked,20050.663842003305
S03,blocked,20052.11313225531
S01,blocked,20054.59701762589
S19,working,20059.60939972493
S18,working,20054.715957840854
S17,working,20059.8628592071
S16,working,20054.212157997576
S13,working,20054.093088679838
S12,working,20058.226974598347
S11,working,20057.949857930325
S09,working,20057.28341792754
S08,working,20056.663842003305
S07,working,20055.823369680234
S02,blocked,20056.134132987176
S05,starved,20068.987751330107
S06,starved,20071.31386333422
S06,working,20075.31386333422
S03,working,20077.11313225531
S02,working,20078.134132987176
S01,working,20079.59701762589
S05,working,20079.987751330107
S17,blocked,20104.8628592071
S09,blocked,20103.28341792754
S08,blocked,20103.663842003305
S13,blocked,20104.093088679838
S16,blocked,20105.212157997576
S11,blocked,20111.949857930325
S12,blocked,20116.226974598347
S18,blocked,20113.715957840854
S19,blocked,20123.60939972493
S07,blocked,20119.823369680234
S02,blocked,20129.134132987176
S01,blocked,20134.59701762589
S06,starved,20134.31386333422
S02,working,20134.134132987176
S01,working,20135.59701762589
S19,working,20142.60939972493
S18,working,20137.715957840854
S17,working,20142.8628592071
S16,working,20137.212157997576
S13,working,20137.093088679838
S12,working,20141.226974598347
S11,working,20140.949857930325
S09,working,20140.28341792754
S08,working,20139.663842003305
S07,working,20138.823369680234
S01,blocked,20182.59701762589
S17,blocked,20185.8628592071
S03,blocked,20183.11313225531
S16,blocked,20183.212157997576
S11,blocked,20190.949857930325
S03,working,20189.11313225531
S18,blocked,20189.715957840854
S06,working,20194.31386333422
S01,working,20195.59701762589
S09,blocked,20196.28341792754
S12,blocked,20199.226974598347
S19,blocked,20203.60939972493
S07,blocked,20200.823369680234
S13,blocked,20203.093088679838
S08,blocked,20205.663842003305
S19,working,20227.60939972493
S18,working,20222.715957840854
S17,working,20227.8628592071
S16,working,20222.212157997576
S13,working,20222.093088679838
S12,working,20226.226974598347
S11,working,20225.949857930325
S09,working,20225.28341792754
S08,working,20224.663842003305
S07,working,20223.823369680234
S06,starved,20244.31386333422
S06,working,20247.31386333422
S01,blocked,20252.59701762589
S01,working,20256.59701762589
S09,blocked,20272.28341792754
S08,blocked,20273.663842003305
S18,blocked,20272.715957840854
S07,blocked,20273.823369680234
S11,blocked,20281.949857930325
S19,blocked,20284.60939972493
S12,blocked,20288.226974598347
S13,blocked,20286.093088679838
S16,blocked,20287.212157997576
S17,blocked,20293.8628592071
S19,working,20298.60939972493
S18,working,20293.715957840854
S17,working,20298.8628592071
S16,working,20293.212157997576
S13,working,20293.093088679838
S12,working,20297.226974598347
S11,working,20296.949857930325
S09,working,20296.28341792754
S08,working,20295.663842003305
S07,working,20294.823369680234
S06,starved,20297.31386333422
S03,blocked,20300.11313225531
S03,working,20301.11313225531
S06,working,20304.31386333422
S01,blocked,20314.59701762589
S01,working,20315.59701762589
S09,blocked,20344.28341792754
S11,blocked,20346.949857930325
S18,blocked,20344.715957840854
S07,blocked,20347.823369680234
S19,blocked,20352.60939972493
S16,blocked,20350.212157997576
S17,blocked,20357.8628592071
S12,blocked,20358.226974598347
S03,blocked,20355.11313225531
S08,blocked,20357.663842003305
S13,blocked,20363.093088679838
S03,working,20364.11313225531
S19,working,20371.60939972493
S18,working,20366.715957840854
S17,working,20371.8628592071
S16,working,20366.212157997576
S13,working,20366.093088679838
S12,working,20370.226974598347
S11,working,20369.949857930325
S09,working,20369.28341792754
S08,working,20368.663842003305
S07,working,20367.823369680234
S01,blocked,20373.59701762589
S01,working,20377.59701762589
S17,blocked,20406.8628592071
S06,starved,20407.31386333422
S11,blocked,20414.949857930325
S06,working,20415.31386333422
S03,blocked,20416.11313225531
S09,blocked,20419.28341792754
S03,working,20418.11313225531
S19,blocked,20423.60939972493
S18,blocked,20420.715957840854
S01,blocked,20423.59701762589
S07,blocked,20422.823369680234
S16,blocked,20427.212157997576
S13,blocked,20427.093088679838
S12,blocked,20431.226974598347
S08,blocked,20432.663842003305
S01,working,20437.59701762589
S19,working,20446.60939972493
S18,working,20441.715957840854
S17,working,20446.8628592071
S16,working,20441.212157997576
S13,working,20441.093088679838
S12,working,20445.226974598347
S11,working,20444.949857930325
S09,working,20444.28341792754
S08,working,20443.663842003305
S07,working,20442.823369680234
S06,starved,20464.31386333422
S03,blocked,20468.11313225531
S06,working,20473.31386333422
S03,working,20484.11313225531
S16,blocked,20491.212157997576
S18,blocked,20497.715957840854
S11,blocked,20500.949857930325
S09,blocked,20500.28341792754
S19,blocked,20503.60939972493
S07,blocked,20500.823369680234
S17,blocked,20506.8628592071
S13,blocked,20503.093088679838
S12,blocked,20507.226974598347
S08,blocked,20508.663842003305
S19,working,20527.60939972493
S18,working,20522.715957840854
S17,working,20527.8628592071
S16,working,20522.212157997576
S06,blocked,20536.31386333422
S03,blocked,20538.11313225531
S13,working,20540.093088679838
S12,working,20544.226974598347
S11,working,20543.949857930325
S09,working,20543.28341792754
S08,working,20542.663842003305
S07,working,20541.823369680234
S06,working,20542.31386333422
S01,blocked,20546.59701762589
S03,working,20545.11313225531
S01,working,20566.59701762589
S19,blocked,20580.60939972493
S16,blocked,20575.212157997576
S18,blocked,20577.715957840854
S17,blocked,20584.8628592071
S07,blocked,20584.823369680234
S13,blocked,20589.093088679838
S11,blocked,20592.949857930325
S06,blocked,20595.31386333422
S03,blocked,20595.11313225531
S12,blocked,20599.226974598347
S09,blocked,20601.28341792754
S03,working,20600.11313225531
S08,blocked,20605.663842003305
S19,working,20634.60939972493
S18,working,20629.715957840854
S17,working,20634.8628592071
S16,working,20629.212157997576
S13,working,20629.093088679838
S12,working,20633.226974598347
S11,working,20632.949857930325
S09,working,20632.28341792754
S08,working,20631.663842003305
S07,working,20630.823369680234
S06,working,20631.31386333422
S03,blocked,20650.11313225531
S03,working,20656.11313225531
S09,blocked,20684.28341792754
S16,blocked,20682.212157997576
S18,blocked,20683.715957840854
S06,blocked,20685.31386333422
S13,blocked,20685.093088679838
S12,blocked,20689.226974598347
S07,blocked,20688.823369680234
S11,blocked,20692.949857930325
S08,blocked,20691.663842003305
S19,blocked,20699.60939972493
S17,blocked,20700.8628592071
S03,blocked,20707.11313225531
S03,working,20708.11313225531
S19,working,20746.60939972493
S18,working,20741.715957840854
S17,working,20746.8628592071
S16,working,20741.212157997576
S13,working,20741.093088679838
S12,working,20745.226974598347
S11,working,20744.949857930325
S09,working,20744.28341792754
S08,working,20743.663842003305
S07,working,20742.823369680234
S06,working,20743.31386333422
S03,blocked,20761.11313225531
S03,working,20768.11313225531
S07,blocked,20785.823369680234
S13,blocked,20789.093088679838
S06,blocked,20793.31386333422
S16,blocked,20795.212157997576
S17,blocked,20801.8628592071
S08,blocked,20799.663842003305
S19,blocked,20803.60939972493
S12,blocked,20802.226974598347
S09,blocked,20801.28341792754
S18,blocked,20799.715957840854
S11,blocked,20803.949857930325
S02,blocked,20835.134132987176
S19,working,20840.60939972493
S18,working,20835.715957840854
S17,working,20840.8628592071
S16,working,20835.212157997576
S13,working,20835.093088679838
S12,working,20839.226974598347
S11,working,20838.949857930325
S09,working,20838.28341792754
S08,working,20837.663842003305
S07,working,20836.823369680234
S06,working,20837.31386333422
S01,blocked,20845.59701762589
S02,working,20848.134132987176
S01,working,20849.59701762589
S06,blocked,20884.31386333422
S11,blocked,20886.949857930325
S16,blocked,20886.212157997576
S07,blocked,20887.823369680234
S08,blocked,20889.663842003305
S19,blocked,20893.60939972493
S09,blocked,20891.28341792754
S12,blocked,20893.226974598347
S18,blocked,20890.715957840854
S17,blocked,20895.8628592071
S13,blocked,20894.093088679838
S02,blocked,20899.134132987176
S02,working,20900.134132987176
S19,working,20920.60939972493
S18,working,20915.715957840854
S17,working,20920.8628592071
S16,working,20915.212157997576
S13,working,20915.093088679838
S12,working,20919.226974598347
S11,working,20918.949857930325
S09,working,20918.28341792754
S08,working,20917.663842003305
S07,working,20916.823369680234
S06,working,20917.31386333422
S03,blocked,20949.11313225531
S03,working,20953.11313225531
S09,blocked,20961.28341792754
S06,blocked,20964.31386333422
S18,blocked,20964.715957840854
S16,blocked,20967.212157997576
S19,blocked,20973.60939972493
S13,blocked,20971.093088679838
S08,blocked,20973.663842003305
S07,blocked,20972.823369680234
S12,blocked,20976.226974598347
S17,blocked,20981.8628592071
